Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,WHH,WHD,WHA,PSCH,PSCD,PSCA
2023-04-30,Bournemouth,Leeds,4,1,H,2,1,H,C Kavanagh,12,15,7,6,12,14,2,6,1,0,0,0,2.55,3.5,2.7,2.65,3.57,2.69,2.55,3.4,2.7,2.51,3.43,3.01
2023-04-30,Fulham,Man City,1,2,A,1,2,A,S Hooper,4,12,1,9,9,10,2,5,1,3,0,0,12.0,6.0,1.25,11.97,6.48,1.25,12.0,5.8,1.24,11.62,6.36,1.26
2023-04-30,Man United,Aston Villa,1,0,H,1,0,H,J Gillett,14,7,6,1,16,7,1,4,2,0,0,0,1.73,3.9,4.6,1.81,4.03,4.34,1.78,3.75,4.33,1.76,4.05,4.72
2023-04-30,Newcastle,Southampton,3,1,H,0,1,A,A Taylor,22,4,5,3,7,10,11,2,1,4,0,0,1.3,5.25,10.0,1.33,5.71,9.61,1.32,5.0,10.0,1.25,6.41,12.44
2023-04-30,Liverpool,Tottenham,4,3,H,3,1,H,P Tierney,12,10,4,7,12,6,5,2,3,2,0,0,1.53,4.5,5.75,1.54,4.97,5.51,1.52,4.5,5.5,1.54,4.98,5.65
2023-05-01,Leicester,Everton,2,2,D,2,1,H,M Oliver,15,23,6,8,10,12,2,9,4,1,0,0,2.0,3.5,3.75,2.04,3.48,3.98,2.05,3.3,3.7,2.06,3.48,4.01
2023-05-02,Arsenal,Chelsea,3,1,H,3,0,H,R Jones,16,7,10,4,10,10,7,2,0,2,0,0,1.6,4.0,5.5,1.59,4.32,5.96,1.57,4.0,5.8,1.63,4.17,5.71
2023-05-03,Liverpool,Fulham,1,0,H,1,0,H,S Attwell,15,9,3,3,10,8,7,5,0,0,0,0,1.25,5.75,11.0,1.27,6.5,10.02,1.25,5.8,11.0,1.32,6.15,8.79
2023-05-03,Man City,West Ham,3,0,H,0,0,D,J Brooks,16,6,7,2,8,8,6,3,0,1,0,0,1.2,7.0,13.0,1.21,7.27,13.54,1.18,7.0,15.0,1.17,8.33,17.25
2023-05-04,Brighton,Man United,1,0,H,0,0,D,A Marriner,22,16,6,5,10,14,8,6,4,4,0,0,1.95,3.5,3.75,2.05,3.84,3.57,2.0,3.7,3.4,2.18,3.86,3.27
2023-05-06,Bournemouth,Chelsea,1,3,A,1,1,D,J Brooks,10,11,4,5,9,11,7,7,1,3,0,0,3.3,3.5,2.15,3.46,3.55,2.19,3.4,3.4,2.1,3.62,3.67,2.11
2023-05-06,Man City,Leeds,2,1,H,2,0,H,A Madley,18,4,6,2,3,16,10,1,0,3,0,0,1.17,8.5,15.0,1.18,8.6,14.23,1.15,7.5,17.0,1.17,8.75,17.0
2023-05-06,Tottenham,Crystal Palace,1,0,H,1,0,H,D England,8,7,3,2,15,14,8,4,3,5,0,0,1.8,3.8,4.2,1.84,3.98,4.24,1.78,3.75,4.33,1.82,3.94,4.53
2023-05-06,Wolves,Aston Villa,1,0,H,1,0,H,S Attwell,6,16,2,3,20,9,5,6,3,3,0,0,2.88,3.3,2.5,3.06,3.31,2.51,3.0,3.2,2.45,3.19,3.4,2.41
2023-05-06,Liverpool,Brentford,1,0,H,1,0,H,A Taylor,15,5,5,1,19,10,7,3,4,2,0,0,1.44,5.0,6.0,1.49,5.09,6.17,1.47,4.6,6.0,1.43,5.39,6.91
2023-05-07,West Ham,Man United,1,0,H,1,0,H,P Bankes,15,19,4,4,4,9,5,6,0,2,0,0,3.4,3.75,2.05,3.57,3.78,2.07,3.3,3.6,2.1,3.64,3.76,2.05
2023-05-07,Newcastle,Arsenal,0,2,A,0,1,A,C Kavanagh,12,10,5,6,16,12,9,4,2,1,0,0,2.45,3.75,2.63,2.51,3.8,2.73,2.5,3.6,2.62,2.32,3.77,3.07
2023-05-08,Nott'm Forest,Southampton,4,3,H,3,1,H,M Oliver,9,19,4,5,16,10,2,11,1,0,0,0,2.1,3.6,3.4,2.17,3.6,3.45,2.1,3.4,3.5,2.03,3.61,3.93
2023-05-08,Brighton,Everton,1,5,A,0,3,A,S Hooper,23,10,5,5,11,13,15,1,1,5,0,0,1.33,5.25,9.0,1.38,5.34,8.38,1.33,5.0,9.0,1.37,5.55,8.52
2023-05-08,Fulham,Leicester,5,3,H,3,0,H,R Jones,17,18,7,9,13,15,2,7,0,3,0,0,2.63,3.5,2.6,2.71,3.61,2.62,2.6,3.5,2.55,2.72,3.49,2.72
2023-05-13,Leeds,Newcastle,2,2,D,1,1,D,S Hooper,9,18,4,5,16,14,2,6,3,2,1,0,4.33,4.2,1.7,4.62,4.33,1.71,4.6,4.0,1.7,5.16,4.5,1.63
2023-05-13,Aston Villa,Tottenham,2,1,H,1,0,H,P Bankes,8,5,4,2,9,14,8,3,3,3,0,0,2.25,3.6,2.9,2.34,3.72,3.01,2.2,3.5,3.1,2.24,3.79,3.2
2023-05-13,Chelsea,Nott'm Forest,2,2,D,0,1,A,P Tierney,14,11,6,2,13,15,2,5,3,1,0,0,1.5,4.5,6.0,1.51,4.47,6.88,1.5,4.2,6.5,1.57,4.38,5.75
2023-05-13,Crystal Palace,Bournemouth,2,0,H,1,0,H,M Salisbury,17,5,5,0,5,12,11,2,0,2,0,0,1.83,3.6,4.2,1.88,3.82,4.24,1.83,3.6,4.2,1.81,3.78,4.9
2023-05-13,Man United,Wolves,2,0,H,1,0,H,J Brooks,27,5,9,0,9,9,11,7,3,2,0,0,1.36,5.0,7.5,1.38,5.24,8.6,1.36,4.8,8.5,1.39,5.39,8.1
2023-05-13,Southampton,Fulham,0,2,A,0,0,D,T Bramall,5,9,1,4,17,12,1,8,2,0,0,0,2.75,3.3,2.5,2.84,3.56,2.54,2.88,3.3,2.45,2.74,3.57,2.65
2023-05-14,Arsenal,Brighton,0,3,A,0,0,D,A Madley,14,12,2,6,13,17,5,2,1,2,0,0,1.73,4.2,4.2,1.78,4.36,4.21,1.73,4.0,4.33,1.74,4.39,4.48
2023-05-14,Everton,Man City,0,3,A,0,2,A,A Taylor,7,9,3,4,12,4,8,6,1,0,0,0,9.0,4.75,1.36,8.95,5.45,1.36,9.0,4.8,1.35,8.35,5.27,1.39
2023-05-14,Brentford,West Ham,2,0,H,2,0,H,M Oliver,24,4,10,4,5,5,7,5,1,0,0,0,2.0,3.5,3.6,2.06,3.65,3.71,2.05,3.4,3.6,1.83,3.7,4.79
2023-05-15,Leicester,Liverpool,0,3,A,0,2,A,C Pawson,4,16,4,5,11,17,4,4,2,1,0,0,5.25,4.33,1.57,4.99,4.74,1.61,5.0,4.4,1.57,4.63,4.27,1.74
2023-05-18,Newcastle,Brighton,4,1,H,2,0,H,R Jones,22,8,9,2,17,16,6,1,2,4,0,0,2.0,3.8,3.5,2.06,3.95,3.44,2.0,3.7,3.4,1.8,4.2,4.33
2023-05-20,Tottenham,Brentford,1,3,A,1,0,H,J Gillett,22,11,8,4,11,9,8,2,1,1,0,0,1.83,3.9,4.0,1.85,3.99,4.16,1.83,3.6,4.2,2.03,3.86,3.69
2023-05-20,Bournemouth,Man United,0,1,A,0,1,A,C Kavanagh,10,20,4,5,6,7,3,6,1,0,0,0,6.0,4.75,1.5,5.87,4.84,1.53,6.5,4.5,1.47,7.42,5.39,1.41
2023-05-20,Fulham,Crystal Palace,2,2,D,1,1,D,J Smith,11,11,4,5,13,12,7,4,3,0,0,0,2.45,3.4,2.9,2.49,3.39,3.03,2.38,3.3,3.0,2.44,3.3,3.24
2023-05-20,Liverpool,Aston Villa,1,1,D,0,1,A,J Brooks,10,6,5,3,16,13,9,4,3,5,0,0,1.45,5.0,6.25,1.5,5.07,5.94,1.47,4.5,6.5,1.48,5.0,6.46
2023-05-20,Wolves,Everton,1,1,D,1,0,H,D Coote,13,19,5,4,18,10,1,7,5,1,0,0,2.75,3.3,2.6,2.81,3.36,2.67,2.7,3.25,2.6,3.24,3.58,2.37
2023-05-20,Nott'm Forest,Arsenal,1,0,H,1,0,H,A Taylor,6,11,2,3,11,12,3,6,3,2,0,0,5.25,4.33,1.57,5.37,4.47,1.61,5.5,4.33,1.55,5.28,4.23,1.66
2023-05-21,Man City,Chelsea,1,0,H,1,0,H,M Oliver,15,13,2,6,12,9,5,2,0,2,0,0,1.25,6.0,11.0,1.26,6.39,11.14,1.24,6.0,12.0,1.6,4.2,5.96
2023-05-21,Brighton,Southampton,3,1,H,2,0,H,P Tierney,26,5,8,1,8,9,4,3,2,5,0,0,1.22,7.0,11.0,1.23,6.99,12.43,1.22,6.0,13.0,1.21,7.65,13.5
2023-05-21,West Ham,Leeds,3,1,H,1,1,D,P Bankes,19,12,9,3,6,11,9,5,1,3,0,0,2.4,3.5,2.88,2.51,3.65,2.82,2.4,3.4,2.88,2.74,3.56,2.65
2023-05-22,Newcastle,Leicester,0,0,D,0,0,D,A Marriner,23,1,4,1,9,5,12,1,2,0,0,0,1.36,5.5,7.0,1.4,5.55,7.24,1.36,5.0,8.0,1.33,5.92,9.37
2023-05-24,Brighton,Man City,1,1,D,1,1,D,S Hooper,20,13,7,4,16,11,5,1,2,1,0,0,4.0,4.33,1.75,3.93,4.39,1.83,3.9,4.0,1.8,3.8,4.24,1.91
2023-05-25,Man United,Chelsea,4,1,H,2,0,H,S Attwell,18,14,9,5,12,6,3,4,1,1,0,0,1.6,4.33,5.0,1.63,4.49,5.19,1.6,4.2,5.0,1.55,4.39,6.53
2023-05-28,Southampton,Liverpool,4,4,D,2,2,D,D England,15,30,10,8,4,10,2,9,0,2,0,0,6.5,4.75,1.44,6.68,5.29,1.43,6.0,4.75,1.33,5.77,4.87,1.53
2023-05-28,Man United,Fulham,2,1,H,1,1,D,R Jones,21,10,8,3,14,10,5,4,1,2,0,0,1.5,4.33,6.0,1.53,4.65,5.84,1.44,4.2,5.5,1.49,5.09,6.14
2023-05-28,Leicester,West Ham,2,1,H,1,0,H,S Hooper,13,16,4,3,8,10,3,5,1,1,0,0,1.91,3.8,3.6,1.95,4.02,3.64,1.85,3.6,3.3,2.11,4.01,3.29
2023-05-28,Everton,Bournemouth,1,0,H,0,0,D,S Attwell,13,7,6,2,11,12,9,3,1,3,0,0,1.5,4.5,6.5,1.5,4.63,6.54,1.36,4.2,6.5,1.65,4.26,5.31
2023-05-28,Leeds,Tottenham,1,4,A,0,1,A,A Taylor,19,11,2,7,7,5,12,3,3,0,0,0,2.75,3.8,2.3,2.81,3.93,2.36,2.6,3.5,2.2,2.8,3.95,2.39
2023-05-28,Chelsea,Newcastle,1,1,D,1,1,D,J Gillett,22,13,5,4,9,11,10,3,0,0,0,0,2.9,3.5,2.38,2.89,3.74,2.38,2.75,3.4,2.15,2.76,3.82,2.48
2023-05-28,Brentford,Man City,1,0,H,0,0,D,J Brooks,11,17,4,3,12,8,3,4,4,0,0,0,3.8,4.0,1.83,4.04,4.1,1.84,3.5,3.7,1.75,3.46,3.66,2.25
2023-05-28,Arsenal,Wolves,5,0,H,3,0,H,A Marriner,14,6,8,0,8,11,8,4,0,0,0,0,1.36,5.25,8.0,1.38,5.51,7.66,1.3,4.75,7.0,1.28,6.28,9.77
2023-05-28,Crystal Palace,Nott'm Forest,1,1,D,0,1,A,T Bramall,16,7,4,4,9,13,5,4,0,2,0,0,1.67,4.0,5.0,1.68,4.28,4.8,1.62,3.7,4.2,1.62,4.19,5.75
2023-05-28,Aston Villa,Brighton,2,1,H,2,1,H,D Coote,12,8,5,4,15,16,4,3,4,4,0,0,2.0,3.6,3.5,2.05,4.03,3.35,1.95,3.6,3.0,1.88,4.07,3.95
2023-08-11,Burnley,Man City,0,3,A,0,2,A,C Pawson,6,17,1,8,11,8,6,5,0,0,1,0,8.0,5.5,1.33,8.58,5.51,1.37,8.0,5.0,1.25,9.62,5.81,1.33
2023-08-12,Newcastle,Aston Villa,5,1,H,2,1,H,A Madley,17,16,13,6,12,17,6,5,4,4,0,0,1.75,3.75,4.6,1.77,3.92,4.77,1.67,3.5,4.2,1.68,4.2,5.29
2023-08-12,Arsenal,Nott'm Forest,2,1,H,2,0,H,M Oliver,15,6,7,2,12,12,8,3,2,2,0,0,1.18,7.0,15.0,1.18,7.86,15.67,1.12,6.5,12.0,1.19,8.0,16.0
2023-08-12,Bournemouth,West Ham,1,1,D,0,0,D,P Bankes,14,16,5,3,9,14,10,4,1,4,0,0,2.7,3.4,2.55,2.7,3.47,2.71,2.62,3.2,2.3,2.75,3.6,2.63
2023-08-12,Brighton,Luton,4,1,H,1,0,H,D Coote,27,9,12,3,11,12,6,7,2,2,0,0,1.33,5.5,9.0,1.33,5.65,9.61,1.25,4.6,8.5,1.27,6.36,11.36
2023-08-12,Everton,Fulham,0,1,A,0,0,D,S Attwell,19,9,9,2,12,6,10,4,0,2,0,0,2.2,3.4,3.3,2.27,3.45,3.35,2.1,3.2,3.0,2.39,3.32,3.3
2023-08-12,Sheffield United,Crystal Palace,0,1,A,0,0,D,J Brooks,8,24,1,8,18,11,5,5,3,0,0,0,3.0,3.3,2.38,3.28,3.22,2.43,2.75,3.1,2.3,3.98,3.22,2.17
2023-08-13,Brentford,Tottenham,2,2,D,2,2,D,R Jones,11,18,6,6,12,13,3,6,1,4,0,0,2.75,3.4,2.45,2.76,3.65,2.55,2.5,3.4,2.3,2.62,3.54,2.8
2023-08-13,Chelsea,Liverpool,1,1,D,1,1,D,A Taylor,10,13,4,1,5,12,4,4,3,3,0,0,2.9,3.4,2.38,2.97,3.64,2.4,2.75,3.25,2.2,3.21,3.89,2.2
2023-08-14,Man United,Wolves,1,0,H,0,0,D,S Hooper,15,23,3,6,14,10,8,7,2,3,0,0,1.33,5.5,9.0,1.32,5.79,9.66,1.22,4.8,9.0,1.27,6.3,12.25
2023-08-18,Nott'm Forest,Sheffield United,2,1,H,1,0,H,P Bankes,16,7,4,3,5,9,6,7,2,3,0,0,1.95,3.4,4.0,1.97,3.48,4.37,1.8,3.2,3.9,1.94,3.51,4.48
2023-08-19,Fulham,Brentford,0,3,A,0,1,A,D Bond,10,17,2,8,13,12,5,5,2,2,1,0,2.7,3.3,2.63,2.76,3.43,2.67,2.5,3.2,2.45,2.87,3.22,2.75
2023-08-19,Liverpool,Bournemouth,3,1,H,2,1,H,T Bramall,26,13,10,5,11,13,10,2,1,3,1,0,1.2,7.0,13.0,1.23,7.14,11.46,1.17,6.0,10.0,1.2,8.25,13.0
2023-08-19,Wolves,Brighton,1,4,A,0,1,A,A Madley,16,16,5,8,14,11,5,3,3,6,1,0,4.0,3.8,1.85,4.12,3.92,1.88,3.5,3.4,1.83,4.11,4.21,1.83
2023-08-19,Tottenham,Man United,2,0,H,0,0,D,M Oliver,17,22,6,6,9,8,5,6,1,3,0,0,2.8,3.6,2.38,2.85,3.82,2.41,2.62,3.5,2.15,3.07,3.87,2.28
2023-08-19,Man City,Newcastle,1,0,H,1,0,H,R Jones,14,7,4,1,12,11,3,0,1,5,0,0,1.67,4.0,5.0,1.73,4.1,4.8,1.57,3.7,4.6,1.87,3.84,4.37
2023-08-20,Aston Villa,Everton,4,0,H,2,0,H,A Taylor,13,9,7,2,8,12,7,6,3,4,0,0,1.7,4.0,4.5,1.72,3.99,5.06,1.6,3.5,4.75,1.85,3.92,4.38
2023-08-20,West Ham,Chelsea,3,1,H,1,1,D,J Brooks,12,17,6,4,12,9,3,9,2,3,1,0,3.75,3.5,2.0,3.68,3.57,2.1,3.6,3.3,1.85,3.25,3.65,2.27
2023-08-21,Crystal Palace,Arsenal,0,1,A,0,0,D,D Coote,14,14,2,3,14,10,1,8,2,1,0,1,5.5,4.0,1.6,5.73,4.12,1.63,5.5,3.9,1.44,4.51,3.53,1.93
2023-08-25,Chelsea,Luton,3,0,H,1,0,H,R Jones,19,11,8,1,15,12,6,4,2,3,0,0,1.29,5.5,11.0,1.3,6.08,10.68,1.2,5.5,9.0,1.27,6.25,12.5
2023-08-26,Man United,Nott'm Forest,3,2,H,1,2,A,S Attwell,18,9,9,4,13,11,11,3,4,4,0,1,1.3,6.0,8.0,1.32,5.98,9.11,1.25,5.0,8.0,1.38,5.3,8.51
2023-08-26,Everton,Wolves,0,1,A,0,0,D,C Pawson,15,11,7,2,10,14,7,0,3,4,0,0,2.3,3.3,3.2,2.34,3.32,3.34,2.2,3.0,3.0,2.45,3.38,3.14
2023-08-26,Brighton,West Ham,1,3,A,0,1,A,A Taylor,25,12,10,3,10,9,17,4,1,3,0,0,1.53,4.75,5.25,1.54,4.74,5.81,1.4,4.2,5.8,1.5,4.95,6.25
2023-08-26,Arsenal,Fulham,2,2,D,0,1,A,P Tierney,19,8,11,3,6,5,8,3,0,3,0,1,1.2,7.0,13.0,1.24,6.07,15.25,1.15,6.0,11.0,1.29,6.29,10.32
2023-08-26,Brentford,Crystal Palace,1,1,D,1,0,H,P Bankes,12,15,1,5,9,15,8,6,0,0,0,0,2.15,3.4,3.5,2.17,3.43,3.62,1.95,3.2,3.4,2.16,3.37,3.81
2023-08-26,Bournemouth,Tottenham,0,2,A,0,1,A,T Robinson,11,17,3,6,18,11,6,2,1,3,0,0,3.8,3.75,1.91,3.72,4.04,1.95,3.4,3.5,1.83,3.47,3.89,2.09
2023-08-27,Newcastle,Liverpool,1,2,A,1,0,H,J Brooks,23,9,8,4,16,10,5,9,1,2,0,1,2.2,3.75,3.0,2.2,3.95,3.13,2.05,3.6,2.75,2.24,3.93,3.11
2023-08-27,Burnley,Aston Villa,1,3,A,0,2,A,M Salisbury,9,16,2,6,12,11,4,6,2,0,0,0,3.4,3.4,2.15,3.39,3.65,2.18,3.2,3.25,2.0,3.24,3.6,2.29
2023-08-27,Sheffield United,Man City,1,2,A,0,0,D,J Gillett,6,30,2,9,11,2,1,12,3,0,0,0,13.0,8.0,1.17,16.72,7.73,1.18,13.0,6.5,1.12,16.0,7.4,1.2
2023-09-01,Luton,West Ham,1,2,A,0,1,A,P Tierney,16,9,1,3,8,13,9,6,1,1,0,0,4.75,3.8,1.73,4.82,4.04,1.75,3.75,3.5,1.75,4.67,4.09,1.76
2023-09-02,Sheffield United,Everton,2,2,D,2,1,H,A Madley,13,16,8,6,11,13,4,6,1,2,0,0,2.9,3.25,2.5,3.06,3.27,2.53,2.9,3.1,2.2,3.21,3.42,2.39
2023-09-02,Brentford,Bournemouth,2,2,D,1,1,D,R Madley,21,12,7,5,6,13,5,2,1,2,0,0,1.73,3.8,4.75,1.75,4.14,4.62,1.55,3.75,4.75,1.75,4.01,4.86
2023-09-02,Chelsea,Nott'm Forest,0,1,A,0,0,D,T Robinson,21,7,2,3,10,9,8,0,3,4,0,0,1.4,4.5,8.5,1.39,5.1,8.62,1.3,4.33,7.5,1.41,5.01,8.45
2023-09-02,Man City,Fulham,5,1,H,2,1,H,M Oliver,7,6,5,4,12,12,4,5,2,4,0,0,1.17,8.0,15.0,1.15,8.93,18.11,1.08,7.5,15.0,1.19,7.65,16.0
2023-09-02,Brighton,Newcastle,3,1,H,1,0,H,S Attwell,15,9,6,2,14,17,5,3,4,4,0,0,2.5,3.8,2.55,2.59,3.94,2.58,2.25,3.4,2.6,2.64,3.87,2.59
2023-09-02,Burnley,Tottenham,2,5,A,1,2,A,D England,16,20,4,10,15,9,7,4,4,3,0,0,3.6,4.0,1.85,3.97,4.04,1.88,3.4,3.4,1.85,3.71,3.79,2.04
2023-09-03,Crystal Palace,Wolves,3,2,H,0,0,D,R Jones,16,12,11,4,12,12,4,2,1,3,0,0,1.91,3.3,4.33,1.97,3.5,4.25,1.85,3.2,3.6,1.9,3.61,4.54
2023-09-03,Liverpool,Aston Villa,3,0,H,2,0,H,S Hooper,17,9,4,3,12,7,7,3,0,1,0,0,1.65,4.5,4.5,1.68,4.61,4.6,1.5,4.2,4.6,1.65,4.67,5.02
2023-09-03,Arsenal,Man United,3,1,H,1,1,D,A Taylor,17,10,5,2,8,7,12,3,2,3,0,0,1.75,3.8,4.5,1.77,4.08,4.55,1.67,3.7,3.9,1.76,4.2,4.49
2023-09-16,West Ham,Man City,1,3,A,1,0,H,A Madley,6,29,3,15,7,11,4,11,3,2,0,0,7.0,4.5,1.45,6.58,4.7,1.5,5.8,4.2,1.4,5.49,4.3,1.63
2023-09-16,Newcastle,Brentford,1,0,H,0,0,D,C Pawson,9,11,2,2,8,12,8,3,3,5,0,0,1.53,4.2,6.0,1.54,4.47,6.3,1.44,3.9,5.5,1.66,4.17,5.43
2023-09-16,Tottenham,Sheffield United,2,1,H,0,0,D,P Bankes,28,7,10,5,13,14,15,2,6,5,0,1,1.29,5.5,11.0,1.29,6.08,10.21,1.22,5.0,9.0,1.3,6.31,9.4
2023-09-16,Aston Villa,Crystal Palace,3,1,H,0,0,D,D England,16,6,5,3,13,9,4,2,5,3,0,0,1.91,3.6,4.0,1.93,3.76,4.1,1.8,3.1,4.0,1.98,3.66,4.08
2023-09-16,Fulham,Luton,1,0,H,0,0,D,M Salisbury,13,7,2,2,6,14,6,2,2,2,0,0,1.67,3.75,5.5,1.68,4.03,5.31,1.57,3.5,5.0,1.69,3.82,5.68
2023-09-16,Man United,Brighton,1,3,A,0,1,A,J Gillett,14,10,4,8,8,9,8,1,2,2,0,0,2.15,4.0,2.88,2.25,4.02,2.99,2.0,3.6,2.9,2.07,3.9,3.53
2023-09-16,Wolves,Liverpool,1,3,A,1,0,H,M Oliver,11,16,2,6,10,4,4,4,1,3,0,0,6.0,5.0,1.45,6.66,4.98,1.47,6.0,4.4,1.36,4.58,4.46,1.71
2023-09-17,Everton,Arsenal,0,1,A,0,0,D,S Hooper,8,13,1,4,12,10,1,11,1,1,0,0,6.0,4.5,1.5,6.3,4.54,1.53,5.8,4.2,1.4,6.0,4.3,1.59
2023-09-17,Bournemouth,Chelsea,0,0,D,0,0,D,D Coote,13,14,4,6,15,20,1,7,1,5,0,0,4.33,3.75,1.8,4.39,4.05,1.8,4.0,3.7,1.65,4.34,3.97,1.83
2023-09-18,Nott'm Forest,Burnley,1,1,D,0,1,A,R Jones,14,10,4,3,16,10,5,4,2,3,0,1,2.2,3.5,3.25,2.23,3.58,3.33,2.05,3.2,3.1,2.14,3.51,3.69
2023-09-23,Crystal Palace,Fulham,0,0,D,0,0,D,P Tierney,7,10,3,5,10,15,3,2,3,2,0,0,1.91,3.4,4.2,1.99,3.54,4.11,1.8,3.25,3.8,2.1,3.39,3.97
2023-09-23,Luton,Wolves,1,1,D,0,0,D,J Smith,20,3,4,3,12,17,10,1,0,2,0,1,3.25,3.4,2.2,3.26,3.47,2.31,3.2,3.1,2.05,3.28,3.31,2.41
2023-09-23,Man City,Nott'm Forest,2,0,H,2,0,H,A Taylor,7,10,4,3,5,17,6,6,3,7,1,0,1.14,8.5,15.0,1.15,9.04,17.91,1.1,7.0,13.0,1.17,8.5,18.0
2023-09-23,Brentford,Everton,1,3,A,1,1,D,M Oliver,12,18,2,6,9,12,1,4,2,2,0,0,1.8,3.8,4.2,1.81,3.8,4.67,1.65,3.5,4.33,1.95,3.53,4.4
2023-09-23,Burnley,Man United,0,1,A,0,1,A,T Harrington,12,11,4,4,6,12,9,5,1,2,0,0,4.2,4.2,1.73,4.28,4.31,1.77,4.2,3.7,1.62,4.32,4.0,1.83
2023-09-24,Sheffield United,Newcastle,0,8,A,0,3,A,S Attwell,9,22,1,15,12,8,2,6,3,0,0,0,7.0,4.75,1.44,7.05,4.98,1.45,6.5,4.2,1.36,6.05,4.39,1.57
2023-09-24,Brighton,Bournemouth,3,1,H,1,1,D,J Brooks,13,12,4,4,12,17,4,4,3,3,0,0,1.36,5.25,7.5,1.41,5.08,7.9,1.29,5.0,7.0,1.52,4.97,5.9
2023-09-24,Chelsea,Aston Villa,0,1,A,0,0,D,J Gillett,10,15,4,7,9,11,5,11,2,3,0,0,1.91,3.75,3.8,1.93,3.9,3.93,1.75,3.5,3.7,1.91,3.93,4.1
2023-09-24,Arsenal,Tottenham,2,2,D,1,1,D,R Jones,13,13,6,5,12,19,11,4,3,4,0,0,1.67,4.33,4.33,1.68,4.45,4.69,1.65,3.8,3.9,1.65,4.39,5.11
2023-09-24,Liverpool,West Ham,3,1,H,1,1,D,C Kavanagh,22,11,7,4,12,13,7,4,0,2,0,0,1.4,5.0,7.0,1.4,5.67,7.21,1.33,4.6,6.5,1.39,5.64,7.61
2023-09-30,Tottenham,Liverpool,2,1,H,1,1,D,S Hooper,24,12,8,4,11,17,12,5,5,4,0,2,2.9,4.0,2.15,2.98,4.12,2.23,2.88,4.0,2.15,2.96,4.01,2.3
2023-09-30,Wolves,Man City,2,1,H,1,0,H,C Pawson,3,23,1,8,18,12,0,6,5,4,0,0,8.0,5.75,1.33,9.61,5.75,1.33,9.5,5.5,1.29,8.61,5.19,1.39
2023-09-30,West Ham,Sheffield United,2,0,H,2,0,H,G Scott,20,16,9,2,6,9,7,4,1,1,0,0,1.45,4.5,7.0,1.44,4.94,7.44,1.4,4.75,7.0,1.48,4.79,7.0
2023-09-30,Everton,Luton,1,2,A,1,2,A,A Taylor,23,9,5,2,8,10,3,6,0,1,0,0,1.57,3.8,6.5,1.62,3.94,6.24,1.6,3.9,5.8,1.67,3.93,5.7
2023-09-30,Man United,Crystal Palace,0,1,A,0,1,A,C Kavanagh,19,8,4,2,10,8,10,4,3,2,0,0,1.55,4.2,5.75,1.57,4.36,5.96,1.53,4.2,5.8,1.58,4.37,5.96
2023-09-30,Aston Villa,Brighton,6,1,H,3,0,H,A Madley,19,11,9,3,19,21,1,3,4,4,0,0,2.55,3.75,2.55,2.58,3.96,2.58,2.5,3.9,2.45,2.49,3.77,2.82
2023-09-30,Newcastle,Burnley,2,0,H,1,0,H,T Bramall,20,8,8,2,7,15,5,3,1,3,0,0,1.3,5.75,9.0,1.34,5.67,9.15,1.3,5.5,9.0,1.38,5.24,8.53
2023-09-30,Bournemouth,Arsenal,0,4,A,0,2,A,M Salisbury,8,15,1,8,11,10,6,6,0,1,0,0,5.5,4.5,1.53,5.59,4.77,1.56,5.8,4.5,1.5,6.06,4.62,1.55
2023-10-01,Nott'm Forest,Brentford,1,1,D,0,0,D,P Tierney,6,18,1,5,6,10,1,11,1,2,1,0,2.75,3.1,2.7,2.84,3.29,2.69,2.75,3.4,2.5,2.62,3.27,2.99
2023-10-02,Fulham,Chelsea,0,2,A,0,2,A,T Robinson,10,11,3,4,15,12,8,1,1,4,0,0,3.6,3.5,2.05,3.93,3.45,2.06,3.6,3.5,2.0,3.52,3.49,2.22
2023-10-03,Luton,Burnley,1,2,A,0,1,A,P Bankes,18,14,3,4,14,6,7,6,4,2,0,0,2.9,3.0,2.63,2.94,3.23,2.65,2.88,3.1,2.6,2.95,3.22,2.69
2023-10-07,Luton,Tottenham,0,1,A,0,0,D,J Brooks,12,15,2,4,16,7,5,6,2,1,0,1,6.0,4.75,1.45,6.91,4.98,1.46,6.5,4.6,1.44,6.8,5.15,1.45
2023-10-07,Burnley,Chelsea,1,4,A,1,1,D,S Attwell,10,9,3,5,11,8,7,3,2,4,0,0,4.5,3.8,1.73,4.58,3.98,1.78,4.75,3.8,1.7,5.2,4.07,1.69
2023-10-07,Everton,Bournemouth,3,0,H,2,0,H,D Coote,25,11,8,4,14,15,8,7,1,2,0,0,1.91,3.6,3.8,1.99,3.71,3.88,1.91,3.7,3.7,1.93,3.78,4.18
2023-10-07,Fulham,Sheffield United,3,1,H,0,0,D,S Barrott,20,5,6,2,8,10,9,4,1,2,0,0,1.62,3.8,6.0,1.64,4.0,5.9,1.6,3.9,5.5,1.52,4.56,6.57
2023-10-07,Man United,Brentford,2,1,H,0,1,A,A Madley,21,11,8,3,10,17,7,5,0,5,0,0,1.67,4.2,4.75,1.7,4.23,4.87,1.65,4.2,4.6,1.63,4.33,5.41
